gene	mean	True_mean	True_positive_frac	False_mean	False_positive_frac	log2FC	-log10 p-val	is_significant
NHS	0.00213598	0.00074943213	0.0011061946902654867	0.00246454	0.001834862385321101	1.5941296	0.7322332	0
Z93022.1	0.00010741849	1.0622898e-09	0.0	0.00013287191	0.0002621231979030144	1.2195213	0.49844223	0
NHS-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SCML1	0.07237056	0.078433834	0.1006637168141593	0.070935294	0.07496723460026213	-0.1447783	0.3775963	0
RAI2	0.007981092	0.005545359	0.007743362831858407	0.008558409	0.00891218872870249	0.6170367	0.5735031	0
LINC01456	0.0163354	0.01881541	0.023230088495575223	0.015748007	0.01651376146788991	-0.2552606	0.2902344	0
BEND2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SCML2	0.038623925	0.05418347	0.07190265486725664	0.034934625	0.039318479685452164	-0.63173145	2.0561888	0
CDKL5	0.06813939	0.07914832	0.1006637168141593	0.06553316	0.06631716906946265	-0.27195546	0.8494337	0
RS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PPEF1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PPEF1-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PHKA2-AS1	0.0003164812	1.0622898e-09	0.0	0.000391474	0.0005242463958060288	2.2970998	0.8005415	0
PHKA2	0.049261384	0.055096354	0.06415929203539823	0.047876947	0.050851900393184796	-0.20223163	0.4237943	0
AL732509.1	0.0024298832	0.0023463834	0.00331858407079646	0.0024496003	0.0028833551769331584	0.059620567	0.02334924	0
ADGRG2	0.003546279	0.0040021497	0.004424778761061947	0.0034382332	0.0034076015727391874	-0.21335089	0.09524372	0
PDHA1	0.77765274	0.85917664	0.7311946902654868	0.75834703	0.6068152031454783	-0.18007423	4.837459	0
MAP3K15	0.0071813115	0.0065575824	0.00995575221238938	0.0073293517	0.007601572739187418	0.15823801	0.11204242	0
SH3KBP1	0.15613176	0.1998337	0.22898230088495575	0.14577031	0.1436435124508519	-0.45483539	3.6550403	0
BCLAF3	0.06644811	0.06046019	0.07411504424778761	0.06786903	0.07024901703800786	0.16650775	0.41209838	0
MAP7D2	0.0028086535	0.006066959	0.00663716814159292	0.0020364907	0.002621231979030144	-1.5293161	0.87092364	0
EIF1AX	0.90166867	0.9170894	0.7400442477876106	0.89802414	0.6765399737876802	-0.030304769	0.3696757	0
EIF1AX-AS1	0.0002528308	1.0622898e-09	0.0	0.0003127444	0.0002621231979030144	2.0452335	0.4984342	0
RPS6KA3	0.09936747	0.109101795	0.13495575221238937	0.097063765	0.10327653997378768	-0.16850622	0.5743985	0
AL928596.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL807740.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL807742.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
BX088723.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CNKSR2	0.035791293	0.036868073	0.048672566371681415	0.035534427	0.03748361730013106	-0.053008173	0.077894635	0
KLHL34	0.0019336172	0.0005442194	0.0011061946902654867	0.0022628433	0.0020969855832241153	1.8749	1.0440772	0
SMPX	1.4987688	1.6176742	0.9059734513274337	1.4705967	0.8235910878112713	-0.13751057	7.191942	0
MBTPS2	0.0871208	0.081303716	0.10398230088495575	0.08850042	0.09305373525557012	0.122218825	0.34207264	0
YY2	0.012208791	0.0139315585	0.017699115044247787	0.011800901	0.01310615989515072	-0.23760448	0.22805017	0
SMS	0.85384893	0.89989585	0.7411504424778761	0.84294975	0.6293577981651376	-0.09430056	1.7504859	0
PHEX	0.0064997077	0.008272003	0.011061946902654867	0.00607987	0.006815203145478375	-0.43799645	0.34001958	0
PHEX-AS1	0.0028208923	0.003809523	0.0055309734513274336	0.0025865745	0.002621231979030144	-0.5412247	0.27842155	0
PTCHD1-AS	0.00022188172	1.0622898e-09	0.0	0.0002744583	0.0002621231979030144	1.9047898	0.49841836	0
CBLL2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC092832.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC004470.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
DDX53	0.00012922485	1.0622898e-09	0.0	0.00015984545	0.0002621231979030144	1.3776386	0.49847075	0
PTCHD1	0.027227605	0.026815308	0.030973451327433628	0.027325228	0.026474442988204457	0.027076658	0.030232225	0
PRDX4	0.81840765	0.81198686	0.7013274336283186	0.81993693	0.6290956749672346	0.014054875	0.13363853	0
ACOT9	0.20740695	0.25394168	0.29646017699115046	0.1963749	0.20235910878112712	-0.3707202	3.7281182	0
AC131011.1	0.000638598	0.0008490655	0.0011061946902654867	0.0005887226	0.0005242463958060288	-0.46258464	0.10451808	0
SAT1	0.5078043	0.5282961	0.5110619469026548	0.5029558	0.42254259501965924	-0.07090145	0.592243	0
APOO	0.14644682	0.15518014	0.19247787610619468	0.14437394	0.15176933158584535	-0.10406403	0.41008446	0
CXorf58	0.0010573432	0.0009910241	0.0011061946902654867	0.0010729581	0.001310615989515072	0.10446855	0.026354764	0
KLHL15	0.024677936	0.018778631	0.025442477876106196	0.02607597	0.027522935779816515	0.4714888	0.8866777	0
EIF2S3	0.53583056	0.5695779	0.5696902654867256	0.52784413	0.46474442988204456	-0.10976114	1.3307967	0
ZFX-AS1	0.00024615988	0.0012849172	0.0011061946902654867	-3.594323e-09	0.0	-3.7917798	0.49815303	0
ZFX	0.18891029	0.19841471	0.2345132743362832	0.18665318	0.1892529488859764	-0.08811314	0.3885983	0
PDK3	0.31077752	0.30090445	0.33738938053097345	0.31311417	0.29384010484927914	0.057364628	0.31581068	0
PCYT1B	0.05690589	0.04965221	0.06084070796460177	0.058623854	0.06290956749672345	0.23918594	0.596605	0
PCYT1B-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
POLA1	0.06334442	0.07153834	0.09513274336283185	0.061403524	0.0692005242463958	-0.22006278	0.6253803	0
ARX	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC121342.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAGEB18	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAGEB6B	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAGEB6	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAGEB5	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
VENTXP1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC112493.1	0.00019146549	1.0622898e-09	0.0	0.00023683585	0.0002621231979030144	1.7520305	0.49844828	0
AC107419.1	0.00066853693	0.0014569418	0.0022123893805309734	0.0004817042	0.0005242463958060288	-1.4203572	0.43265504	0
PPP4R3C	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
DCAF8L2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAGEB10	0.00020205995	0.0010547098	0.0011061946902654867	-3.594323e-09	0.0	-3.5295103	0.4981536	0
DCAF8L1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC112495.1	0.00017398497	1.0622898e-09	0.0	0.00021521194	0.0002621231979030144	1.6563069	0.4984439	0
IL1RAPL1	0.007140244	0.010690791	0.015486725663716814	0.006299305	0.00655307994757536	-0.7538135	0.74147666	0
AC003659.1	0.001197103	0.0028453602	0.004424778761061947	0.0008063944	0.0010484927916120576	-1.7002333	0.7548463	0
MAGEB2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAGEB3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAGEB4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAGEB1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
NR0B1	0.0006410214	0.0022475228	0.00331858407079646	0.00026045693	0.0002621231979030144	-2.7032404	0.7823486	0
CXorf21	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
GK	0.028619638	0.034706894	0.048672566371681415	0.027176632	0.0309305373525557	-0.3517077	0.68637747	0
GK-IT1	0.00042710698	0.0013308793	0.0011061946902654867	0.00021305264	0.0002621231979030144	-2.1924248	0.3902884	0
AC112496.1	0.0007313774	1.0622898e-09	0.0	0.0009046838	0.0010484927916120576	3.3286543	1.2809683	0
GK-AS1	0.00012218108	1.0622898e-09	0.0	0.00015113264	0.0002621231979030144	1.3284343	0.49845606	0
TAB3	0.04375554	0.036412396	0.048672566371681415	0.045494437	0.047968545216251636	0.3204714	0.76099527	0
TAB3-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TAB3-AS2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FTHL17	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
DMD	0.5659288	0.6045885	0.5553097345132744	0.5567814	0.45792922673656616	-0.118821986	1.4224617	0
AC079177.1	0.0028771954	0.00095447473	0.0011061946902654867	0.0033327995	0.003669724770642202	1.7028611	1.1501614	0
DMD-AS3	0.00081610633	1.0622898e-09	0.0	0.00100949	0.0005242463958060288	3.4718094	0.7612447	0
AL591378.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL591501.1	0.0011045659	0.0009896429	0.0011061946902654867	0.0011317743	0.001310615989515072	0.17688245	0.046493948	0
FAM47A	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL592043.1	0.00033911937	1.0622898e-09	0.0	0.0004195001	0.0005242463958060288	2.3771088	0.8006224	0
TMEM47	0.12976687	0.15833755	0.2013274336283186	0.122993894	0.13027522935779817	-0.36415502	2.347156	0
FAM47B	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAGEB16	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CFAP47	0.00052748853	0.0009468309	0.0011061946902654867	0.00042816537	0.0005242463958060288	-0.98696685	0.22038288	0
AL606516.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL592156.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FAM47C	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PRRG1	0.04351213	0.055152055	0.0752212389380531	0.04075118	0.044036697247706424	-0.43565032	1.2660204	0
LANCL3	0.0060256645	0.0022352946	0.00331858407079646	0.006923861	0.006815203145478375	1.5886596	1.872294	0
XK	0.01939683	0.020500029	0.02765486725663717	0.01913568	0.02018348623853211	-0.09886149	0.111266404	0
CYBB	0.0018813399	0.0012690868	0.0022123893805309734	0.0020263225	0.001834862385321101	0.6351466	0.2733003	0
DYNLT3	0.18865918	0.20037726	0.23561946902654868	0.18587686	0.1876802096985583	-0.108315475	0.49739373	0
AL121578.3	0.0024128973	0.0025820674	0.00331858407079646	0.0023727866	0.002621231979030144	-0.117207706	0.044323172	0
HYPM	0.00010293026	0.0005372396	0.0011061946902654867	-3.594323e-09	0.0	-2.6718879	0.49817646	0
AL121578.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SYTL5	0.05046929	0.079152614	0.10176991150442478	0.043669682	0.04954128440366973	-0.8565266	4.2109256	0
SRPX	0.11000384	0.16953173	0.21349557522123894	0.095900506	0.10222804718217562	-0.82129216	8.457466	1
AL606748.1	0.0017292266	0.0018003513	0.0022123893805309734	0.0017124071	0.001834862385321101	-0.068359114	0.021746688	0
RPGR	0.052933134	0.06569327	0.08517699115044247	0.049906913	0.054521625163827	-0.3958124	1.2292107	0
OTC	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
TSPAN7	0.043672383	0.035967827	0.0420353982300885	0.045496937	0.047968545216251636	0.33822444	0.7676644	0
AF241728.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AF241728.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MID1IP1	0.04393592	0.053439472	0.0752212389380531	0.041681834	0.04456094364351245	-0.35772714	0.9729929	0
MID1IP1-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC108879.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01281	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01282	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01283	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL592164.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL592164.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC092198.1	0.00067757344	0.0023854647	0.00331858407079646	0.0002729886	0.0002621231979030144	-2.7363122	0.81171113	0
BCOR	0.21412876	0.22500353	0.2676991150442478	0.21154767	0.21179554390563565	-0.08892406	0.4320132	0
AC091806.1	0.00013768685	0.0007186737	0.0011061946902654867	-3.594323e-09	0.0	-3.0333405	0.4981654	0
ATP6AP2	0.5210998	0.54142916	0.5486725663716814	0.51629376	0.4595019659239843	-0.06856741	0.64697826	0
AC092473.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MPC1L	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CXorf38	0.07948771	0.07524371	0.09623893805309734	0.08049468	0.08492791612057667	0.09719756	0.24306549	0
MED14	0.10370178	0.11182422	0.13606194690265486	0.10177845	0.10642201834862386	-0.13567337	0.4280554	0
MED14OS	0.011817744	0.014989028	0.018805309734513276	0.011066613	0.012581913499344692	-0.4343082	0.46656415	0
AC092268.2	0.00015854917	1.0622898e-09	0.0	0.00019611849	0.0002621231979030144	1.5661592	0.49843192	0
USP9X	0.5176477	0.56111664	0.5597345132743363	0.50735766	0.4471821756225426	-0.14527036	2.0007803	0
LINC02601	0.0030724343	0.0034663707	0.004424778761061947	0.0029790413	0.003145478374836173	-0.21197543	0.08901738	0
DDX3X	0.6232177	0.7022528	0.6360619469026548	0.6045037	0.5119266055045871	-0.21620612	4.708091	0
NYX	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
CASK	0.120982796	0.12997901	0.16482300884955753	0.11884923	0.12686762778505897	-0.12904225	0.46957734	0
CASK-AS1	0.0003707325	0.0009915986	0.0011061946902654867	0.00022365333	0.0002621231979030144	-1.753921	0.34666106	0
GPR34	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
GPR82	0.01743316	0.018169867	0.025442477876106196	0.017258754	0.01703800786369594	-0.07380274	0.07622833	0
AL133329.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
Z93403.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
Z94277.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PPP1R2C	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
PINCR	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL023574.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
MAOA	5.8377344e-05	1.0622898e-09	0.0	7.221352e-05	0.0002621231979030144	0.78418314	0.49843606	0
MAOB	0.0028123895	0.0018118308	0.0022123893805309734	0.0030494698	0.003145478374836173	0.72015417	0.3636719	0
NDP	0.00057529163	1.0622898e-09	0.0	0.0007116138	0.0007863695937090433	3.020778	1.0789607	0
NDP-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
EFHC2	0.025165398	0.029458806	0.03650442477876106	0.0241482	0.02621231979030144	-0.28571036	0.4375362	0
FUNDC1	0.24416621	0.24988088	0.29646017699115046	0.24280854	0.24403669724770644	-0.04140454	0.19008295	0
DUSP21	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
KDM6A	0.23285845	0.24282098	0.2809734513274336	0.23049521	0.2290956749672346	-0.07512454	0.36686146	0
DIPK2B	0.004722657	0.005400479	0.007743362831858407	0.004562178	0.006290956749672346	-0.23855306	0.1313075	0
AC136489.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01204	0.00030056736	0.0007871637	0.0011061946902654867	0.00018525124	0.0002621231979030144	-1.6369672	0.34022477	0
MIR222HG	0.00081979006	0.0027717394	0.00331858407079646	0.0003573112	0.0005242463958060288	-2.6506767	0.86538637	0
AC234772.2	0.0006121647	1.0622898e-09	0.0	0.0007572225	0.0002621231979030144	3.0996544	0.4982995	0
LINC02595	0.0011980765	0.0021062363	0.00331858407079646	0.0009828095	0.001310615989515072	-1.026808	0.4127332	0
AL031584.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
LINC01186	0.0016901948	0.002808755	0.0055309734513274336	0.0014250996	0.0020969855832241153	-0.93149835	0.48839462	0
AL139811.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
KRBOX4	0.07190772	0.082611345	0.10508849557522124	0.06937306	0.07155963302752294	-0.25163168	0.7910662	0
ZNF674	0.018240076	0.020034136	0.02765486725663717	0.017815132	0.02018348623853211	-0.16846496	0.20053285	0
ZNF674-AS1	0.020404954	0.017599253	0.024336283185840708	0.021070076	0.022804718217562255	0.258338	0.3531211	0
CHST7	0.0251905	0.02709841	0.03871681415929203	0.024738584	0.026998689384010486	-0.13093938	0.18087561	0
SLC9A7	0.03374244	0.036377273	0.03982300884955752	0.03311599	0.03617300131061599	-0.13511996	0.19985868	0
RP2	0.017842602	0.022113316	0.030973451327433628	0.016830985	0.019397116644823065	-0.39175895	0.5862348	0
LINC01545	0.0017880056	0.0030268244	0.004424778761061947	0.0014944213	0.001834862385321101	-0.97166544	0.45320034	0
JADE3	0.025566895	0.020765007	0.029867256637168143	0.02670489	0.027785058977719528	0.36141092	0.6415907	0
RGN	0.10684635	0.12568155	0.1515486725663717	0.10238591	0.10642201834862386	-0.29549474	1.3577001	0
NDUFB11	1.4059172	1.4534111	0.9303097345132744	1.3946656	0.853997378768021	-0.059519444	2.024407	0
RBM10	0.19462846	0.20944372	0.24778761061946902	0.1911134	0.19397116644823068	-0.13206768	0.6771165	0
UBA1	0.2422606	0.2777588	0.3252212389380531	0.2338446	0.23538663171690694	-0.24818496	2.1922278	0
INE1	0.008004434	0.013720515	0.016592920353982302	0.006650362	0.007601572739187418	-1.0337746	1.193587	0
CDK16	0.30063477	0.3116119	0.3473451327433628	0.29803017	0.28650065530799473	-0.06427084	0.36269778	0
USP11	0.35031503	0.38200694	0.41261061946902655	0.34280175	0.32398427260812585	-0.1561812	1.4694879	0
AL591503.1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ZNF157	0.0010861509	0.0014624315	0.0011061946902654867	0.0009969156	0.0010484927916120576	-0.5103404	0.117213964	0
ZNF41	0.017730031	0.014902292	0.017699115044247787	0.018400306	0.019659239842726082	0.30236614	0.3696	0
LINC01560	0.034057606	0.030041058	0.04092920353982301	0.035007752	0.03695937090432503	0.22005972	0.4068453	0
ARAF	0.08505234	0.08912735	0.10951327433628319	0.08408794	0.08807339449541285	-0.08387243	0.2115744	0
SYN1	0.0557754	0.06865779	0.08628318584070796	0.052721307	0.0563564875491481	-0.38040316	1.1805375	0
TIMP1	0.9195963	0.9844128	0.7665929203539823	0.904248	0.6584534731323722	-0.1225319	2.7865698	0
CFP	0.0010485596	0.0014942345	0.0011061946902654867	0.000942992	0.0005242463958060288	-0.6121357	0.13059828	0
ELK1	0.047654178	0.053999163	0.07300884955752213	0.04614902	0.05006553079947575	-0.22618347	0.5133475	0
UXT	0.5824063	0.5739681	0.5630530973451328	0.5844176	0.5045871559633027	0.026024574	0.20265327	0
UXT-AS1	0.002823608	0.0024146524	0.00331858407079646	0.0029204634	0.003145478374836173	0.26441094	0.120246105	0
ZNF81	0.021553563	0.024384422	0.034292035398230086	0.020882929	0.023066841415465267	-0.22264805	0.3138542	0
ZNF182	0.04656698	0.044330172	0.05641592920353982	0.047095608	0.04980340760157274	0.087112844	0.15335907	0
ZNF630	0.0075065526	0.006705107	0.007743362831858407	0.0076966416	0.00891218872870249	0.196235	0.12896805	0
SPACA5	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
ZNF630-AS1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AC244636.3	0.0052632317	0.008307049	0.011061946902654867	0.004542199	0.004456094364351245	-0.8567912	0.6979057	0
SPACA5B	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SSX5	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SSX1	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
AL606490.3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SSX3	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SSX4	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SSX4B	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
SLC38A5	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
FTSJ1	0.057489228	0.061452597	0.08185840707964602	0.056549173	0.0600262123197903	-0.1197648	0.26504362	0
AF196972.1	0.0024846417	0.003152758	0.004424778761061947	0.0023263004	0.0020969855832241153	-0.42290533	0.17702614	0
PORCN	0.04653047	0.038959425	0.05088495575221239	0.048322666	0.05163826998689384	0.3100118	0.7800761	0
EBP	0.20953974	0.23559147	0.2754424778761062	0.20336224	0.20471821756225425	-0.21213849	1.4642409	0
TBC1D25	0.06463943	0.06829558	0.09070796460176991	0.063774295	0.06788990825688074	-0.09866766	0.22276098	0
AC115618.1	0.00084907236	0.0015141646	0.0022123893805309734	0.00069139205	0.0007863695937090433	-1.0283232	0.3147477	0
RBM3	0.4527834	0.49824777	0.49889380530973454	0.44201064	0.3968545216251638	-0.1727454	2.1909204	0
AC115618.2	-5.4351403e-09	1.0622898e-09	0.0	-3.594323e-09	0.0	-6.716079e-05	32.77631	0
WDR13	0.32322252	0.35971907	0.4004424778761062	0.31457004	0.3051114023591088	-0.1934318	1.948411	0
WAS	0.0041264077	0.0020292683	0.00331858407079646	0.0046234536	0.00471821756225426	1.1494842	0.95974505	0
SUV39H1	0.015759168	0.014711211	0.024336283185840708	0.016007602	0.019921363040629095	0.12105206	0.13589835	0
AC231533.1	0.0008205255	0.001087893	0.0011061946902654867	0.00075719174	0.0007863695937090433	-0.47071502	0.108989395	0
GLOD5	0.0006082866	1.0622898e-09	0.0	0.00075242535	0.0005242463958060288	3.0915582	0.7746033	0
